scenario_id,week_start,plant_id,region_id,model_code,trim_code,color_code,allocated_qty,implied_lead_days
1,2025-08-18,SHA,CC,MY,PR,BK,60,23
1,2025-08-18,BER,CC,MY,PR,BK,48,25
1,2025-08-18,AUS,CC,MY,PR,BL,24,5
1,2025-08-18,FRE,CC,MY,PR,BL,14,9
1,2025-08-18,SHA,CC,MY,PR,BL,17,23
1,2025-08-18,BER,CC,MY,PR,BL,17,25
1,2025-08-18,AUS,CC,MY,PR,GY,33,5
1,2025-08-18,FRE,CC,MY,PR,GY,32,9
1,2025-08-18,SHA,CC,MY,PR,GY,45,23
1,2025-08-18,BER,CC,MY,PR,GY,46,25
1,2025-08-18,AUS,CC,MY,PR,WH,65,5
1,2025-08-18,FRE,CC,MY,PR,WH,44,9
1,2025-08-18,SHA,CC,MY,PR,WH,68,23
1,2025-08-18,BER,CC,MY,PR,WH,49,25
1,2025-08-18,AUS,CC,MY,ST,BK,134,5
1,2025-08-18,FRE,CC,MY,ST,BK,42,9
1,2025-08-18,AUS,CC,MY,ST,BL,40,5
1,2025-08-18,FRE,CC,MY,ST,BL,38,9
1,2025-08-18,SHA,CC,MY,ST,BL,30,23
1,2025-08-18,BER,CC,MY,ST,BL,34,25
1,2025-08-18,AUS,CC,MY,ST,GY,79,5
1,2025-08-18,FRE,CC,MY,ST,GY,72,9
1,2025-08-18,SHA,CC,MY,ST,GY,21,23
1,2025-08-18,AUS,CC,MY,ST,WH,112,5
1,2025-08-18,FRE,CC,MY,ST,WH,77,9
1,2025-08-18,SHA,EC,M3,PR,BK,57,24
1,2025-08-18,BER,EC,M3,PR,BK,89,26
1,2025-08-18,BER,EC,M3,PR,GY,7,26
1,2025-08-18,SHA,EC,M3,PR,WH,91,24
1,2025-08-18,BER,EC,M3,PR,WH,84,26
1,2025-08-18,AUS,EC,M3,ST,BK,18,10
1,2025-08-18,FRE,EC,M3,ST,BK,168,12
1,2025-08-18,SHA,EC,M3,ST,BL,14,24
1,2025-08-18,BER,EC,M3,ST,BL,60,26
1,2025-08-18,FRE,EC,M3,ST,GY,57,12
1,2025-08-18,SHA,EC,M3,ST,GY,124,24
1,2025-08-18,BER,EC,M3,ST,GY,47,26
1,2025-08-18,AUS,EC,M3,ST,WH,46,10
1,2025-08-18,FRE,EC,M3,ST,WH,183,12
1,2025-08-18,SHA,EC,M3,ST,WH,33,24
1,2025-08-18,BER,EC,MY,PR,BK,14,26
1,2025-08-18,FRE,EC,MY,ST,BK,97,12
1,2025-08-18,SHA,EC,MY,ST,BK,128,24
1,2025-08-18,BER,EC,MY,ST,BK,63,26
1,2025-08-18,SHA,EC,MY,ST,GY,62,24
1,2025-08-18,BER,EC,MY,ST,GY,74,26
1,2025-08-18,FRE,EC,MY,ST,WH,47,12
1,2025-08-18,SHA,EC,MY,ST,WH,138,24
1,2025-08-18,BER,EC,MY,ST,WH,125,26
1,2025-08-18,FRE,WC,M3,ST,BK,19,4
1,2025-08-18,SHA,WC,M3,ST,BK,91,22
1,2025-08-18,BER,WC,M3,ST,GY,37,24
1,2025-08-18,SHA,WC,M3,ST,WH,131,22
1,2025-08-18,BER,WC,MY,ST,BK,84,24
1,2025-08-25,AUS,CC,M3,PR,BK,67,5
1,2025-08-25,FRE,CC,M3,PR,BK,59,9
1,2025-08-25,AUS,CC,M3,PR,BL,23,5
1,2025-08-25,FRE,CC,M3,PR,BL,20,9
1,2025-08-25,SHA,CC,M3,PR,BL,30,23
1,2025-08-25,BER,CC,M3,PR,BL,27,25
1,2025-08-25,AUS,CC,M3,PR,GY,45,5
1,2025-08-25,FRE,CC,M3,PR,GY,34,9
1,2025-08-25,SHA,CC,M3,PR,GY,42,23
1,2025-08-25,BER,CC,M3,PR,GY,36,25
1,2025-08-25,AUS,CC,M3,PR,WH,73,5
1,2025-08-25,FRE,CC,M3,PR,WH,68,9
1,2025-08-25,SHA,CC,M3,PR,WH,46,23
1,2025-08-25,AUS,CC,M3,ST,BK,165,5
1,2025-08-25,FRE,CC,M3,ST,BK,9,9
1,2025-08-25,AUS,CC,M3,ST,BL,49,5
1,2025-08-25,FRE,CC,M3,ST,BL,45,9
1,2025-08-25,SHA,CC,M3,ST,BL,56,23
1,2025-08-25,BER,CC,M3,ST,BL,9,25
1,2025-08-25,AUS,CC,M3,ST,GY,95,5
1,2025-08-25,FRE,CC,M3,ST,GY,91,9
1,2025-08-25,SHA,CC,M3,ST,GY,9,23
1,2025-08-25,AUS,CC,M3,ST,WH,169,5
1,2025-08-25,FRE,CC,M3,ST,WH,8,9
1,2025-08-25,AUS,CC,MY,PR,BK,67,5
1,2025-08-25,FRE,CC,MY,PR,BK,49,9
1,2025-08-25,SHA,CC,MY,PR,BK,38,23
1,2025-08-25,BER,CC,MY,PR,BK,53,25
1,2025-08-25,AUS,CC,MY,PR,BL,17,5
1,2025-08-25,FRE,CC,MY,PR,BL,18,9
1,2025-08-25,SHA,CC,MY,PR,BL,12,23
1,2025-08-25,BER,CC,MY,PR,BL,16,25
1,2025-08-25,AUS,CC,MY,PR,GY,29,5
1,2025-08-25,FRE,CC,MY,PR,GY,24,9
1,2025-08-25,SHA,CC,MY,PR,GY,30,23
1,2025-08-25,BER,CC,MY,PR,GY,27,25
1,2025-08-25,AUS,CC,MY,PR,WH,37,5
1,2025-08-25,FRE,CC,MY,PR,WH,50,9
1,2025-08-25,SHA,CC,MY,PR,WH,61,23
1,2025-08-25,BER,CC,MY,PR,WH,50,25
1,2025-08-25,AUS,CC,MY,ST,BK,105,5
1,2025-08-25,FRE,CC,MY,ST,BK,97,9
1,2025-08-25,AUS,CC,MY,ST,BL,34,5
1,2025-08-25,FRE,CC,MY,ST,BL,31,9
1,2025-08-25,SHA,CC,MY,ST,BL,38,23
1,2025-08-25,BER,CC,MY,ST,BL,20,25
1,2025-08-25,AUS,CC,MY,ST,GY,69,5
1,2025-08-25,FRE,CC,MY,ST,GY,72,9
1,2025-08-25,SHA,CC,MY,ST,GY,17,23
1,2025-08-25,AUS,CC,MY,ST,WH,112,5
1,2025-08-25,FRE,CC,MY,ST,WH,75,9
1,2025-08-25,FRE,EC,M3,PR,BK,4,12
1,2025-08-25,SHA,EC,M3,PR,BK,83,24
1,2025-08-25,BER,EC,M3,PR,BK,74,26
1,2025-08-25,SHA,EC,M3,PR,WH,26,24
1,2025-08-25,BER,EC,M3,PR,WH,65,26
1,2025-08-25,FRE,EC,M3,ST,BK,150,12
1,2025-08-25,SHA,EC,M3,ST,BK,79,24
1,2025-08-25,BER,EC,M3,ST,BL,32,26
1,2025-08-25,SHA,EC,M3,ST,GY,91,24
1,2025-08-25,BER,EC,M3,ST,GY,80,26
1,2025-08-25,FRE,EC,M3,ST,WH,144,12
1,2025-08-25,SHA,EC,M3,ST,WH,170,24
1,2025-08-25,FRE,EC,MY,ST,BK,21,12
1,2025-08-25,SHA,EC,MY,ST,BK,136,24
1,2025-08-25,BER,EC,MY,ST,BK,85,26
1,2025-08-25,SHA,EC,MY,ST,GY,48,24
1,2025-08-25,BER,EC,MY,ST,GY,46,26
1,2025-08-25,FRE,EC,MY,ST,WH,43,12
1,2025-08-25,SHA,EC,MY,ST,WH,139,24
1,2025-08-25,BER,EC,MY,ST,WH,102,26
1,2025-08-25,SHA,WC,M3,ST,BK,123,22
1,2025-08-25,BER,WC,M3,ST,BK,11,24
1,2025-08-25,SHA,WC,M3,ST,WH,17,22
1,2025-08-25,BER,WC,M3,ST,WH,119,24
1,2025-08-25,BER,WC,MY,ST,BK,19,24
1,2025-09-01,AUS,CC,M3,PR,BK,95,5
1,2025-09-01,FRE,CC,M3,PR,BK,79,9
1,2025-09-01,SHA,CC,M3,PR,BK,17,23
1,2025-09-01,AUS,CC,M3,PR,BL,30,5
1,2025-09-01,FRE,CC,M3,PR,BL,22,9
1,2025-09-01,SHA,CC,M3,PR,BL,25,23
1,2025-09-01,BER,CC,M3,PR,BL,21,25
1,2025-09-01,AUS,CC,M3,PR,GY,39,5
1,2025-09-01,FRE,CC,M3,PR,GY,44,9
1,2025-09-01,SHA,CC,M3,PR,GY,38,23
1,2025-09-01,BER,CC,M3,PR,GY,23,25
1,2025-09-01,AUS,CC,M3,PR,WH,79,5
1,2025-09-01,FRE,CC,M3,PR,WH,76,9
1,2025-09-01,SHA,CC,M3,PR,WH,67,23
1,2025-09-01,BER,CC,M3,PR,WH,7,25
1,2025-09-01,AUS,CC,M3,ST,BK,175,5
1,2025-09-01,AUS,CC,M3,ST,BL,78,5
1,2025-09-01,FRE,CC,M3,ST,BL,46,9
1,2025-09-01,SHA,CC,M3,ST,BL,38,23
1,2025-09-01,AUS,CC,M3,ST,GY,123,5
1,2025-09-01,FRE,CC,M3,ST,GY,20,9
1,2025-09-01,AUS,CC,M3,ST,WH,184,5
1,2025-09-01,AUS,CC,MY,PR,BK,72,5
1,2025-09-01,FRE,CC,MY,PR,BK,45,9
1,2025-09-01,SHA,CC,MY,PR,BK,16,23
1,2025-09-01,AUS,CC,MY,PR,BL,10,5
1,2025-09-01,FRE,CC,MY,PR,BL,14,9
1,2025-09-01,SHA,CC,MY,PR,BL,9,23
1,2025-09-01,BER,CC,MY,PR,BL,14,25
1,2025-09-01,AUS,CC,MY,PR,GY,33,5
1,2025-09-01,FRE,CC,MY,PR,GY,23,9
1,2025-09-01,SHA,CC,MY,PR,GY,29,23
1,2025-09-01,BER,CC,MY,PR,GY,36,25
1,2025-09-01,AUS,CC,MY,PR,WH,55,5
1,2025-09-01,FRE,CC,MY,PR,WH,54,9
1,2025-09-01,SHA,CC,MY,PR,WH,65,23
1,2025-09-01,BER,CC,MY,PR,WH,54,25
1,2025-09-01,AUS,CC,MY,ST,BK,113,5
1,2025-09-01,FRE,CC,MY,ST,BK,126,9
1,2025-09-01,SHA,CC,MY,ST,BK,42,23
1,2025-09-01,AUS,CC,MY,ST,BL,44,5
1,2025-09-01,FRE,CC,MY,ST,BL,27,9
1,2025-09-01,SHA,CC,MY,ST,BL,29,23
1,2025-09-01,BER,CC,MY,ST,BL,27,25
1,2025-09-01,AUS,CC,MY,ST,GY,88,5
1,2025-09-01,FRE,CC,MY,ST,GY,53,9
1,2025-09-01,AUS,CC,MY,ST,WH,130,5
1,2025-09-01,FRE,CC,MY,ST,WH,59,9
1,2025-09-01,SHA,EC,M3,PR,BK,54,24
1,2025-09-01,BER,EC,M3,PR,BK,77,26
1,2025-09-01,BER,EC,M3,PR,GY,24,26
1,2025-09-01,BER,EC,M3,PR,WH,63,26
1,2025-09-01,AUS,EC,M3,ST,BK,25,10
1,2025-09-01,FRE,EC,M3,ST,BK,184,12
1,2025-09-01,SHA,EC,M3,ST,BK,31,24
1,2025-09-01,SHA,EC,M3,ST,BL,11,24
1,2025-09-01,BER,EC,M3,ST,BL,48,26
1,2025-09-01,FRE,EC,M3,ST,GY,83,12
1,2025-09-01,SHA,EC,M3,ST,GY,105,24
1,2025-09-01,BER,EC,M3,ST,GY,57,26
1,2025-09-01,AUS,EC,M3,ST,WH,29,10
1,2025-09-01,FRE,EC,M3,ST,WH,185,12
1,2025-09-01,SHA,EC,MY,PR,BK,23,24
1,2025-09-01,BER,EC,MY,PR,BK,42,26
1,2025-09-01,SHA,EC,MY,ST,BK,75,24
1,2025-09-01,BER,EC,MY,ST,BK,114,26
1,2025-09-01,FRE,EC,MY,ST,GY,24,12
1,2025-09-01,SHA,EC,MY,ST,GY,51,24
1,2025-09-01,BER,EC,MY,ST,GY,79,26
1,2025-09-01,FRE,EC,MY,ST,WH,51,12
1,2025-09-01,SHA,EC,MY,ST,WH,119,24
1,2025-09-01,BER,EC,MY,ST,WH,116,26
1,2025-09-01,SHA,WC,M3,ST,BK,125,22
1,2025-09-01,BER,WC,M3,ST,GY,37,24
1,2025-09-01,FRE,WC,M3,ST,WH,13,4
1,2025-09-01,SHA,WC,M3,ST,WH,140,22
1,2025-09-08,AUS,CC,M3,PR,BK,82,5
1,2025-09-08,FRE,CC,M3,PR,BK,71,9
1,2025-09-08,SHA,CC,M3,PR,BK,64,23
1,2025-09-08,AUS,CC,M3,PR,BL,14,5
1,2025-09-08,FRE,CC,M3,PR,BL,21,9
1,2025-09-08,SHA,CC,M3,PR,BL,23,23
1,2025-09-08,BER,CC,M3,PR,BL,27,25
1,2025-09-08,AUS,CC,M3,PR,GY,45,5
1,2025-09-08,FRE,CC,M3,PR,GY,52,9
1,2025-09-08,SHA,CC,M3,PR,GY,23,23
1,2025-09-08,AUS,CC,M3,PR,WH,68,5
1,2025-09-08,FRE,CC,M3,PR,WH,75,9
1,2025-09-08,SHA,CC,M3,PR,WH,43,23
1,2025-09-08,AUS,CC,M3,ST,BK,159,5
1,2025-09-08,AUS,CC,M3,ST,BL,58,5
1,2025-09-08,FRE,CC,M3,ST,BL,43,9
1,2025-09-08,SHA,CC,M3,ST,BL,71,23
1,2025-09-08,BER,CC,M3,ST,BL,20,25
1,2025-09-08,AUS,CC,M3,ST,GY,104,5
1,2025-09-08,FRE,CC,M3,ST,GY,63,9
1,2025-09-08,AUS,CC,M3,ST,WH,187,5
1,2025-09-08,FRE,CC,M3,ST,WH,1,9
1,2025-09-08,AUS,CC,MY,PR,BK,60,5
1,2025-09-08,FRE,CC,MY,PR,BK,37,9
1,2025-09-08,SHA,CC,MY,PR,BK,68,23
1,2025-09-08,BER,CC,MY,PR,BK,55,25
1,2025-09-08,AUS,CC,MY,PR,BL,8,5
1,2025-09-08,FRE,CC,MY,PR,BL,8,9
1,2025-09-08,SHA,CC,MY,PR,BL,19,23
1,2025-09-08,BER,CC,MY,PR,BL,23,25
1,2025-09-08,AUS,CC,MY,PR,GY,26,5
1,2025-09-08,FRE,CC,MY,PR,GY,24,9
1,2025-09-08,SHA,CC,MY,PR,GY,38,23
1,2025-09-08,BER,CC,MY,PR,GY,42,25
1,2025-09-08,AUS,CC,MY,PR,WH,42,5
1,2025-09-08,FRE,CC,MY,PR,WH,49,9
1,2025-09-08,SHA,CC,MY,PR,WH,57,23
1,2025-09-08,BER,CC,MY,PR,WH,57,25
1,2025-09-08,AUS,CC,MY,ST,BK,117,5
1,2025-09-08,FRE,CC,MY,ST,BK,93,9
1,2025-09-08,SHA,CC,MY,ST,BK,10,23
1,2025-09-08,AUS,CC,MY,ST,BL,33,5
1,2025-09-08,FRE,CC,MY,ST,BL,31,9
1,2025-09-08,SHA,CC,MY,ST,BL,47,23
1,2025-09-08,BER,CC,MY,ST,BL,27,25
1,2025-09-08,AUS,CC,MY,ST,GY,76,5
1,2025-09-08,FRE,CC,MY,ST,GY,64,9
1,2025-09-08,SHA,CC,MY,ST,GY,48,23
1,2025-09-08,AUS,CC,MY,ST,WH,116,5
1,2025-09-08,FRE,CC,MY,ST,WH,35,9
1,2025-09-08,SHA,EC,M3,PR,BK,27,24
1,2025-09-08,BER,EC,M3,PR,BK,76,26
1,2025-09-08,SHA,EC,M3,PR,GY,40,24
1,2025-09-08,BER,EC,M3,PR,GY,41,26
1,2025-09-08,SHA,EC,M3,PR,WH,35,24
1,2025-09-08,BER,EC,M3,PR,WH,88,26
1,2025-09-08,AUS,EC,M3,ST,BK,1,10
1,2025-09-08,FRE,EC,M3,ST,BK,162,12
1,2025-09-08,SHA,EC,M3,ST,BK,73,24
1,2025-09-08,BER,EC,M3,ST,BL,32,26
1,2025-09-08,FRE,EC,M3,ST,GY,44,12
1,2025-09-08,SHA,EC,M3,ST,GY,122,24
1,2025-09-08,BER,EC,M3,ST,GY,50,26
1,2025-09-08,FRE,EC,M3,ST,WH,157,12
1,2025-09-08,SHA,EC,M3,ST,WH,124,24
1,2025-09-08,SHA,EC,MY,ST,BK,126,24
1,2025-09-08,BER,EC,MY,ST,BK,134,26
1,2025-09-08,SHA,EC,MY,ST,GY,36,24
1,2025-09-08,BER,EC,MY,ST,GY,80,26
1,2025-09-08,FRE,EC,MY,ST,WH,91,12
1,2025-09-08,SHA,EC,MY,ST,WH,129,24
1,2025-09-08,BER,EC,MY,ST,WH,81,26
1,2025-09-08,SHA,WC,M3,ST,BK,136,22
1,2025-09-08,BER,WC,M3,ST,BK,6,24
1,2025-09-08,BER,WC,M3,ST,GY,68,24
1,2025-09-08,SHA,WC,M3,ST,WH,90,22
1,2025-09-08,BER,WC,M3,ST,WH,41,24
1,2025-09-08,BER,WC,MY,ST,WH,50,24
1,2025-09-15,AUS,CC,M3,PR,BK,75,5
1,2025-09-15,FRE,CC,M3,PR,BK,103,9
1,2025-09-15,AUS,CC,M3,PR,BL,23,5
1,2025-09-15,FRE,CC,M3,PR,BL,18,9
1,2025-09-15,SHA,CC,M3,PR,BL,21,23
1,2025-09-15,BER,CC,M3,PR,BL,19,25
1,2025-09-15,AUS,CC,M3,PR,GY,47,5
1,2025-09-15,FRE,CC,M3,PR,GY,57,9
1,2025-09-15,SHA,CC,M3,PR,GY,38,23
1,2025-09-15,BER,CC,M3,PR,GY,29,25
1,2025-09-15,AUS,CC,M3,PR,WH,59,5
1,2025-09-15,FRE,CC,M3,PR,WH,88,9
1,2025-09-15,SHA,CC,M3,PR,WH,45,23
1,2025-09-15,AUS,CC,M3,ST,BK,131,5
1,2025-09-15,AUS,CC,M3,ST,BL,48,5
1,2025-09-15,FRE,CC,M3,ST,BL,46,9
1,2025-09-15,SHA,CC,M3,ST,BL,53,23
1,2025-09-15,BER,CC,M3,ST,BL,43,25
1,2025-09-15,AUS,CC,M3,ST,GY,108,5
1,2025-09-15,FRE,CC,M3,ST,GY,27,9
1,2025-09-15,AUS,CC,M3,ST,WH,117,5
1,2025-09-15,AUS,CC,MY,PR,BK,51,5
1,2025-09-15,FRE,CC,MY,PR,BK,59,9
1,2025-09-15,SHA,CC,MY,PR,BK,56,23
1,2025-09-15,BER,CC,MY,PR,BK,64,25
1,2025-09-15,AUS,CC,MY,PR,BL,13,5
1,2025-09-15,FRE,CC,MY,PR,BL,10,9
1,2025-09-15,SHA,CC,MY,PR,BL,18,23
1,2025-09-15,BER,CC,MY,PR,BL,20,25
1,2025-09-15,AUS,CC,MY,PR,GY,25,5
1,2025-09-15,FRE,CC,MY,PR,GY,46,9
1,2025-09-15,SHA,CC,MY,PR,GY,32,23
1,2025-09-15,BER,CC,MY,PR,GY,30,25
1,2025-09-15,AUS,CC,MY,PR,WH,63,5
1,2025-09-15,FRE,CC,MY,PR,WH,44,9
1,2025-09-15,SHA,CC,MY,PR,WH,69,23
1,2025-09-15,BER,CC,MY,PR,WH,26,25
1,2025-09-15,AUS,CC,MY,ST,BK,106,5
1,2025-09-15,FRE,CC,MY,ST,BK,98,9
1,2025-09-15,SHA,CC,MY,ST,BK,21,23
1,2025-09-15,AUS,CC,MY,ST,BL,37,5
1,2025-09-15,FRE,CC,MY,ST,BL,35,9
1,2025-09-15,SHA,CC,MY,ST,BL,36,23
1,2025-09-15,BER,CC,MY,ST,BL,39,25
1,2025-09-15,AUS,CC,MY,ST,GY,71,5
1,2025-09-15,FRE,CC,MY,ST,GY,75,9
1,2025-09-15,SHA,CC,MY,ST,GY,35,23
1,2025-09-15,AUS,CC,MY,ST,WH,127,5
1,2025-09-15,FRE,CC,MY,ST,WH,6,9
1,2025-09-15,SHA,EC,M3,PR,BK,67,24
1,2025-09-15,BER,EC,M3,PR,BK,90,26
1,2025-09-15,BER,EC,M3,PR,GY,7,26
1,2025-09-15,SHA,EC,M3,PR,WH,54,24
1,2025-09-15,BER,EC,M3,PR,WH,87,26
1,2025-09-15,AUS,EC,M3,ST,BK,50,10
1,2025-09-15,FRE,EC,M3,ST,BK,155,12
1,2025-09-15,FRE,EC,M3,ST,GY,72,12
1,2025-09-15,SHA,EC,M3,ST,GY,84,24
1,2025-09-15,AUS,EC,M3,ST,WH,57,10
1,2025-09-15,FRE,EC,M3,ST,WH,169,12
1,2025-09-15,SHA,EC,M3,ST,WH,23,24
1,2025-09-15,BER,EC,MY,PR,WH,23,26
1,2025-09-15,SHA,EC,MY,ST,BK,109,24
1,2025-09-15,BER,EC,MY,ST,BK,116,26
1,2025-09-15,SHA,EC,MY,ST,GY,41,24
1,2025-09-15,BER,EC,MY,ST,GY,73,26
1,2025-09-15,FRE,EC,MY,ST,WH,107,12
1,2025-09-15,SHA,EC,MY,ST,WH,142,24
1,2025-09-15,BER,EC,MY,ST,WH,63,26
1,2025-09-15,FRE,WC,M3,ST,BK,41,4
1,2025-09-15,SHA,WC,M3,ST,BK,78,22
1,2025-09-15,SHA,WC,M3,ST,GY,26,22
1,2025-09-15,BER,WC,M3,ST,GY,86,24
1,2025-09-15,SHA,WC,M3,ST,WH,119,22
1,2025-09-15,BER,WC,MY,ST,WH,67,24
1,2025-09-22,AUS,CC,M3,PR,BK,62,5
1,2025-09-22,FRE,CC,M3,PR,BK,78,9
1,2025-09-22,SHA,CC,M3,PR,BK,7,23
1,2025-09-22,AUS,CC,M3,PR,BL,32,5
1,2025-09-22,FRE,CC,M3,PR,BL,18,9
1,2025-09-22,SHA,CC,M3,PR,BL,28,23
1,2025-09-22,BER,CC,M3,PR,BL,17,25
1,2025-09-22,AUS,CC,M3,PR,GY,48,5
1,2025-09-22,FRE,CC,M3,PR,GY,39,9
1,2025-09-22,SHA,CC,M3,PR,GY,46,23
1,2025-09-22,BER,CC,M3,PR,GY,43,25
1,2025-09-22,AUS,CC,M3,PR,WH,85,5
1,2025-09-22,FRE,CC,M3,PR,WH,63,9
1,2025-09-22,SHA,CC,M3,PR,WH,73,23
1,2025-09-22,BER,CC,M3,PR,WH,9,25
1,2025-09-22,AUS,CC,M3,ST,BK,138,5
1,2025-09-22,AUS,CC,M3,ST,BL,51,5
1,2025-09-22,FRE,CC,M3,ST,BL,53,9
1,2025-09-22,SHA,CC,M3,ST,BL,43,23
1,2025-09-22,AUS,CC,M3,ST,GY,113,5
1,2025-09-22,FRE,CC,M3,ST,GY,39,9
1,2025-09-22,AUS,CC,M3,ST,WH,152,5
1,2025-09-22,AUS,CC,MY,PR,BK,59,5
1,2025-09-22,FRE,CC,MY,PR,BK,56,9
1,2025-09-22,SHA,CC,MY,PR,BK,53,23
1,2025-09-22,BER,CC,MY,PR,BK,54,25
1,2025-09-22,AUS,CC,MY,PR,BL,24,5
1,2025-09-22,FRE,CC,MY,PR,BL,14,9
1,2025-09-22,SHA,CC,MY,PR,BL,16,23
1,2025-09-22,BER,CC,MY,PR,BL,14,25
1,2025-09-22,AUS,CC,MY,PR,GY,41,5
1,2025-09-22,FRE,CC,MY,PR,GY,33,9
1,2025-09-22,SHA,CC,MY,PR,GY,28,23
1,2025-09-22,BER,CC,MY,PR,GY,25,25
1,2025-09-22,AUS,CC,MY,PR,WH,68,5
1,2025-09-22,FRE,CC,MY,PR,WH,49,9
1,2025-09-22,SHA,CC,MY,PR,WH,47,23
1,2025-09-22,BER,CC,MY,PR,WH,41,25
1,2025-09-22,AUS,CC,MY,ST,BK,117,5
1,2025-09-22,FRE,CC,MY,ST,BK,103,9
1,2025-09-22,AUS,CC,MY,ST,BL,39,5
1,2025-09-22,FRE,CC,MY,ST,BL,35,9
1,2025-09-22,SHA,CC,MY,ST,BL,27,23
1,2025-09-22,BER,CC,MY,ST,BL,26,25
1,2025-09-22,AUS,CC,MY,ST,GY,56,5
1,2025-09-22,FRE,CC,MY,ST,GY,76,9
1,2025-09-22,SHA,CC,MY,ST,GY,61,23
1,2025-09-22,BER,CC,MY,ST,GY,13,25
1,2025-09-22,AUS,CC,MY,ST,WH,123,5
1,2025-09-22,FRE,CC,MY,ST,WH,88,9
1,2025-09-22,SHA,EC,M3,PR,BK,73,24
1,2025-09-22,BER,EC,M3,PR,BK,67,26
1,2025-09-22,BER,EC,M3,PR,WH,83,26
1,2025-09-22,AUS,EC,M3,ST,BK,62,10
1,2025-09-22,FRE,EC,M3,ST,BK,161,12
1,2025-09-22,SHA,EC,M3,ST,BL,18,24
1,2025-09-22,BER,EC,M3,ST,BL,55,26
1,2025-09-22,FRE,EC,M3,ST,GY,75,12
1,2025-09-22,SHA,EC,M3,ST,GY,98,24
1,2025-09-22,BER,EC,M3,ST,GY,53,26
1,2025-09-22,AUS,EC,M3,ST,WH,53,10
1,2025-09-22,FRE,EC,M3,ST,WH,212,12
1,2025-09-22,SHA,EC,M3,ST,WH,32,24
1,2025-09-22,FRE,EC,MY,ST,BK,40,12
1,2025-09-22,SHA,EC,MY,ST,BK,126,24
1,2025-09-22,BER,EC,MY,ST,BK,64,26
1,2025-09-22,BER,EC,MY,ST,GY,55,26
1,2025-09-22,FRE,EC,MY,ST,WH,57,12
1,2025-09-22,SHA,EC,MY,ST,WH,124,24
1,2025-09-22,BER,EC,MY,ST,WH,123,26
1,2025-09-22,FRE,WC,M3,ST,BK,9,4
1,2025-09-22,SHA,WC,M3,ST,BK,121,22
1,2025-09-22,BER,WC,M3,ST,GY,42,24
1,2025-09-22,SHA,WC,M3,ST,WH,145,22
1,2025-09-22,BER,WC,M3,ST,WH,20,24
1,2025-09-22,BER,WC,MY,ST,BK,71,24
1,2025-09-29,AUS,CC,M3,PR,BK,25,5
1,2025-09-29,FRE,CC,M3,PR,BK,28,9
1,2025-09-29,SHA,CC,M3,PR,BK,18,23
1,2025-09-29,BER,CC,M3,PR,BK,23,25
1,2025-09-29,AUS,CC,M3,PR,BL,5,5
1,2025-09-29,FRE,CC,M3,PR,BL,5,9
1,2025-09-29,SHA,CC,M3,PR,BL,8,23
1,2025-09-29,BER,CC,M3,PR,BL,10,25
1,2025-09-29,AUS,CC,M3,PR,GY,15,5
1,2025-09-29,FRE,CC,M3,PR,GY,10,9
1,2025-09-29,SHA,CC,M3,PR,GY,10,23
1,2025-09-29,BER,CC,M3,PR,GY,18,25
1,2025-09-29,AUS,CC,M3,PR,WH,31,5
1,2025-09-29,FRE,CC,M3,PR,WH,27,9
1,2025-09-29,SHA,CC,M3,PR,WH,34,23
1,2025-09-29,BER,CC,M3,PR,WH,34,25
1,2025-09-29,AUS,CC,M3,ST,BK,49,5
1,2025-09-29,FRE,CC,M3,ST,BK,66,9
1,2025-09-29,SHA,CC,M3,ST,BK,18,23
1,2025-09-29,AUS,CC,M3,ST,BL,12,5
1,2025-09-29,FRE,CC,M3,ST,BL,22,9
1,2025-09-29,SHA,CC,M3,ST,BL,15,23
1,2025-09-29,BER,CC,M3,ST,BL,12,25
1,2025-09-29,AUS,CC,M3,ST,GY,36,5
1,2025-09-29,FRE,CC,M3,ST,GY,29,9
1,2025-09-29,SHA,CC,M3,ST,GY,30,23
1,2025-09-29,BER,CC,M3,ST,GY,41,25
1,2025-09-29,AUS,CC,M3,ST,WH,67,5
1,2025-09-29,FRE,CC,M3,ST,WH,51,9
1,2025-09-29,SHA,CC,M3,ST,WH,70,23
1,2025-09-29,BER,CC,M3,ST,WH,22,25
1,2025-09-29,AUS,CC,MY,PR,BK,13,5
1,2025-09-29,FRE,CC,MY,PR,BK,9,9
1,2025-09-29,SHA,CC,MY,PR,BK,11,23
1,2025-09-29,BER,CC,MY,PR,BK,27,25
1,2025-09-29,AUS,CC,MY,PR,BL,5,5
1,2025-09-29,FRE,CC,MY,PR,BL,3,9
1,2025-09-29,SHA,CC,MY,PR,BL,4,23
1,2025-09-29,BER,CC,MY,PR,BL,4,25
1,2025-09-29,AUS,CC,MY,PR,GY,7,5
1,2025-09-29,FRE,CC,MY,PR,GY,7,9
1,2025-09-29,SHA,CC,MY,PR,GY,8,23
1,2025-09-29,BER,CC,MY,PR,GY,7,25
1,2025-09-29,AUS,CC,MY,PR,WH,22,5
1,2025-09-29,FRE,CC,MY,PR,WH,12,9
1,2025-09-29,SHA,CC,MY,PR,WH,17,23
1,2025-09-29,BER,CC,MY,PR,WH,13,25
1,2025-09-29,AUS,CC,MY,ST,BK,44,5
1,2025-09-29,FRE,CC,MY,ST,BK,40,9
1,2025-09-29,SHA,CC,MY,ST,BK,34,23
